met_id,met_name,compartment,formula,charge,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_chebi,has_hmdb,has_inchikey,has_pubchem,has_seed,has_formula,has_charge,n_reactions,base_name,same_base_annotated,annotated_twin_id
m92[C_cy],"3',5'-cyclic GMP_C10H12N5O7P",C_cy,C10H12N5O7P,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,"3',5'-cyclic GMP",False,
m93[C_cy],GMP_C10H14N5O8P,C_cy,C10H14N5O8P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,16,GMP,True,m847[C_go]
m94[C_cy],"3',5'-cyclic CMP_C9H12N3O7P",C_cy,C9H12N3O7P,-1,True,"chebi,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,vmhM,vmhmetabolite",False,True,True,True,False,True,False,True,True,True,1,"3',5'-cyclic CMP",False,
m95[C_cy],CMP_C9H14N3O8P,C_cy,C9H14N3O8P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,24,CMP,True,m1038[C_mi]
m96[C_cy],D-ribulose 5-phosphate_C5H11O8P,C_cy,C5H11O8P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,D-ribulose 5-phosphate,False,
m97[C_cy],2-hydroxy-3-oxobutyl phosphate_C4H9O6P,C_cy,C4H9O6P,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metanetx.chemical,sabiork.compound,sabiorkM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,False,True,True,2,2-hydroxy-3-oxobutyl phosphate,False,
m98[C_cy],3-dehydroquinate_C7H10O6,C_cy,C7H10O6,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,3-dehydroquinate,False,
m99[C_cy],3-dehydroshikimate_C7H8O5,C_cy,C7H8O5,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,3-dehydroshikimate,True,m2056[C_ex]
m100[C_cy],7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid_C7H10O10P,C_cy,C7H10O10P,0,False,,False,False,False,False,False,False,False,False,True,True,3,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid,False,
m101[C_er],3-ketosphinganine_C18H38NO2,C_er,C18H38NO2,0,False,,False,False,False,False,False,False,False,False,True,True,2,3-ketosphinganine,False,
m102[C_er],H+_p+1,C_er,,0,False,,False,False,False,False,False,False,False,False,False,True,25,H+_p+1,False,
m103[C_er],NADPH_C21H30N7O17P3,C_er,C21H30N7O17P3,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,15,NADPH,True,m40[C_cy]
m104[C_er],NADP(+)_C21H28N7O17P3,C_er,C21H28N7O17P3,-3,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,15,NADP(+),True,m41[C_cy]
m105[C_er],sphinganine_C18H39NO2,C_er,C18H39NO2,1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,9,sphinganine,False,
m106[C_cy],D-erythrose 4-phosphate_C4H9O7P,C_cy,C4H9O7P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,D-erythrose 4-phosphate,True,m55[C_mi]
m107[C_cy],phosphoenolpyruvate_C3H5O6P,C_cy,C3H5O6P,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,8,phosphoenolpyruvate,True,m56[C_mi]
m108[C_cy],3-hexaprenyl-4-hydroxybenzoic acid_C37H54O3,C_cy,C37H54O3,0,False,,False,False,False,False,False,False,False,False,True,True,2,3-hexaprenyl-4-hydroxybenzoic acid,False,
m109[C_cy],oxygen_O2,C_cy,O2,0,False,,False,False,False,False,False,False,False,False,True,True,54,oxygen,False,
m110[C_cy],"3-hexaprenyl-4,5-dihydroxybenzoic acid_C37H53O4",C_cy,C37H53O4,0,False,,False,False,False,False,False,False,False,False,True,True,2,"3-hexaprenyl-4,5-dihydroxybenzoic acid",False,
m111[C_mi],3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid_C38H55O4,C_mi,C38H55O4,0,False,,False,False,False,False,False,False,False,False,True,True,2,3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid,False,
m112[C_cy],3-hydroxy-L-kynurenine_C10H12N2O4,C_cy,C10H12N2O4,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,3-hydroxy-L-kynurenine,False,
m113[C_cy],3-hydroxyanthranilate_C7H7NO3,C_cy,C7H7NO3,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,3-hydroxyanthranilate,False,
m114[C_cy],L-alanine_C3H7NO2,C_cy,C3H7NO2,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,18,L-alanine,True,m756[C_mi]
m115[C_pe],(R)-3-hydroxytetradecanoyl-CoA_ActiveX VT_ERROR:,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,2,(R)-3-hydroxytetradecanoyl-CoA_ActiveX VT_ERROR:,False,
m116[C_pe],NAD_C21H27N7O14P2,C_pe,C21H27N7O14P2,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,21,NAD,True,m27[C_mi]
m117[C_pe],3-oxotetradecanoyl-CoA_C35H60N7O18P3S,C_pe,C35H60N7O18P3S,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,3-oxotetradecanoyl-CoA,True,m1425[C_em]
m118[C_pe],H+_p+1,C_pe,,0,False,,False,False,False,False,False,False,False,False,False,True,39,H+_p+1,False,
m119[C_pe],NADH_C21H29N7O14P2,C_pe,C21H29N7O14P2,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,20,NADH,True,m30[C_mi]
m120[C_cy],2-amino-3-carboxymuconate-6-semialdehyde_,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,2,2-amino-3-carboxymuconate-6-semialdehyde_,False,
m121[C_cy],"(2R,3S)-3-isopropylmalate_C7H12O5",C_cy,C7H12O5,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,"(2R,3S)-3-isopropylmalate",False,
m122[C_cy],NAD_C21H27N7O14P2,C_cy,C21H27N7O14P2,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,64,NAD,True,m27[C_mi]
m123[C_cy],NADH_C21H29N7O14P2,C_cy,C21H29N7O14P2,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,58,NADH,True,m30[C_mi]
m124[C_mi],"5,10-methylenetetrahydrofolate_C20H23N7O6",C_mi,C20H23N7O6,-2,True,"chebi,inchi,inchikey,metanetx.chemical,reactome,reactomeM",False,False,True,True,False,True,False,False,True,True,6,"5,10-methylenetetrahydrofolate",True,m153[C_cy]
m125[C_mi],2-dehydropantoate_C6H10O4,C_mi,C6H10O4,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,2-dehydropantoate,True,m53[C_cy]
m126[C_mi],THF_C19H23N7O6,C_mi,C19H23N7O6,0,False,,False,False,False,False,False,False,False,False,True,True,9,THF,False,
m127[C_cy],3-phosphoshikimic acid_C7H8O8P,C_cy,C7H8O8P,0,False,,False,False,False,False,False,False,False,False,True,True,2,3-phosphoshikimic acid,False,
m128[C_cy],5-O-(1-carboxyvinyl)-3-phosphoshikimic acid_C10H9O10P,C_cy,C10H9O10P,0,False,,False,False,False,False,False,False,False,False,True,True,2,5-O-(1-carboxyvinyl)-3-phosphoshikimic acid,False,
m129[C_cy],chorismate_C10H10O6,C_cy,C10H10O6,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,5,chorismate,False,
m130[C_cy],L-glutamine_C5H10N2O3,C_cy,C5H10N2O3,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,25,L-glutamine,True,m822[C_nu]
m131[C_cy],4-amino-4-deoxychorismate_C10H11NO5,C_cy,C10H11NO5,-1,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,4-amino-4-deoxychorismate,False,
m132[C_cy],4-aminobenzoate_C7H7NO2,C_cy,C7H7NO2,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,4-aminobenzoate,True,m486[C_mi]
m133[C_cy],gamma-aminobutyrate_C4H9NO2,C_cy,C4H9NO2,0,False,,False,False,False,False,False,False,False,False,True,True,6,gamma-aminobutyrate,False,
m134[C_cy],succinic semialdehyde_C4H5O3,C_cy,C4H5O3,0,False,,False,False,False,False,False,False,False,False,True,True,2,succinic semialdehyde,False,
m135[C_cy],4-(phosphonooxy)-L-threonine_C4H8NO7P,C_cy,C4H8NO7P,0,False,,False,False,False,False,False,False,False,False,True,True,1,4-(phosphonooxy)-L-threonine,False,
m136[C_cy],4-hydroxy-L-threonine_C4H9NO4,C_cy,C4H9NO4,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,1,4-hydroxy-L-threonine,False,
m137[C_mi],4-hydroxybenzoyl-CoA_,C_mi,,0,False,,False,False,False,False,False,False,False,False,False,True,1,4-hydroxybenzoyl-CoA_,False,
m138[C_mi],4-hydroxybenzoate_C7H6O3,C_mi,C7H6O3,-1,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,4-hydroxybenzoate,True,m366[C_cy]
m139[C_cy],4-diphospho-1D-myo-inositol pentakisphosphate_C6H19O27P7,C_cy,C6H19O27P7,0,True,"chebi,inchi,inchikey,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM",False,False,True,True,False,True,False,True,True,True,2,4-diphospho-1D-myo-inositol pentakisphosphate,False,
m140[C_cy],myo-inositol hexakisphosphate_C6H18O24P6,C_cy,C6H18O24P6,0,False,,False,False,False,False,False,False,False,False,True,True,5,myo-inositol hexakisphosphate,False,
m141[C_cy],ATP_C10H16N5O13P3,C_cy,C10H16N5O13P3,-4,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,182,ATP,True,m16[C_vm]
m142[C_cy],"4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate_C6H20O30P8",C_cy,C6H20O30P8,0,True,"chebi,inchi,inchikey,metacyc.compound,metacycM,metanetx.chemical",False,False,True,True,False,True,False,False,True,True,2,"4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate",False,
m143[C_cy],ADP_C10H15N5O10P2,C_cy,C10H15N5O10P2,-3,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.glycan,keggC,keggG,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,145,ADP,True,m18[C_vm]
m144[C_cy],5'-S-methyl-5'-thioadenosine_C11H15N5O3S,C_cy,C11H15N5O3S,0,False,,False,False,False,False,False,False,False,False,True,True,3,5'-S-methyl-5'-thioadenosine,False,
m145[C_cy],adenine_C5H5N5,C_cy,C5H5N5,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,adenine,True,m910[C_mi]
m146[C_cy],S-methyl-5-thio-alpha-D-ribose 1-phosphate_C6H11O7PS,C_cy,C6H11O7PS,0,False,,False,False,False,False,False,False,False,False,True,True,2,S-methyl-5-thio-alpha-D-ribose 1-phosphate,False,
m147[C_cy],cytidine_C9H13N3O5,C_cy,C9H13N3O5,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,12,cytidine,True,m1040[C_ex]
m148[C_cy],inosine_C10H12N4O5,C_cy,C10H12N4O5,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,3,inosine,True,m1261[C_ex]
m149[C_cy],UMP_C9H13N2O9P,C_cy,C9H13N2O9P,-2,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,26,UMP,True,m838[C_go]
m150[C_cy],uridine_C9H12N2O6,C_cy,C9H12N2O6,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,14,uridine,True,m1119[C_ex]
m151[C_cy],5'-phosphoribosyl-N-formylglycineamide_C8H13N2O9P,C_cy,C8H13N2O9P,0,False,,False,False,False,False,False,False,False,False,True,True,4,5'-phosphoribosyl-N-formylglycineamide,False,
m152[C_cy],5'-phosphoribosyl-N-formylglycineamidine_C8H15N3O8P,C_cy,C8H15N3O8P,0,False,,False,False,False,False,False,False,False,False,True,True,2,5'-phosphoribosyl-N-formylglycineamidine,False,
m153[C_cy],"5,10-methylenetetrahydrofolate_C20H23N7O6",C_cy,C20H23N7O6,-2,True,"chebi,inchi,inchikey,metanetx.chemical,reactome,reactomeM",False,False,True,True,False,True,False,False,True,True,5,"5,10-methylenetetrahydrofolate",True,m124[C_mi]
m154[C_cy],5-methyltetrahydrofolate_C20H25N7O6,C_cy,C20H25N7O6,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,2,5-methyltetrahydrofolate,False,
m155[C_mi],L-glycine_C2H5NO2,C_mi,C2H5NO2,0,True,"metanetx.chemical,seed.compound,seedM",False,False,True,False,False,False,False,True,True,True,6,L-glycine,True,m272[C_cy]
m156[C_mi],succinyl-CoA_C25H40N7O19P3S,C_mi,C25H40N7O19P3S,-5,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,slm,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,6,succinyl-CoA,False,
m157[C_mi],5-aminolevulinate_C5H9NO3,C_mi,C5H9NO3,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,kegg.drug,keggC,keggD,lipidmaps,lipidmapsM,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,5-aminolevulinate,True,m900[C_cy]
m158[C_cy],5-diphospho-1D-myo-inositol pentakisphosphate_C6H6O27P7,C_cy,C6H6O27P7,0,False,,False,False,False,False,False,False,False,False,True,True,4,5-diphospho-1D-myo-inositol pentakisphosphate,False,
m159[C_cy],5-formyltetrahydrofolic acid_C20H21N7O7,C_cy,C20H21N7O7,0,False,,False,False,False,False,False,False,False,False,True,True,3,5-formyltetrahydrofolic acid,False,
m160[C_cy],"5,10-methenyl-THF_C20H20N7O6",C_cy,C20H20N7O6,0,True,"metanetx.chemical,seed.compound,seedM",False,False,True,False,False,False,False,True,True,True,5,"5,10-methenyl-THF",True,m803[C_mi]
m161[C_cy],5-methyltetrahydropteroyltri-L-glutamic acid_C30H35N9O12,C_cy,C30H35N9O12,0,False,,False,False,False,False,False,False,False,False,True,True,1,5-methyltetrahydropteroyltri-L-glutamic acid,False,
m162[C_cy],L-homocysteine_C4H9NO2S,C_cy,C4H9NO2S,0,True,"bigg.metabolite,biggM,chebi,envipath,envipathM,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,7,L-homocysteine,False,
m163[C_cy],tetrahydropteroyltri-L-glutamic acid_C29H33N9O12,C_cy,C29H33N9O12,0,False,,False,False,False,False,False,False,False,False,True,True,1,tetrahydropteroyltri-L-glutamic acid,False,
m164[C_cy],S-methyl-5-thio-D-ribulose 1-phosphate_,C_cy,,0,False,,False,False,False,False,False,False,False,False,False,True,2,S-methyl-5-thio-D-ribulose 1-phosphate_,False,
m165[C_cy],"5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate_C6H20O30P8",C_cy,C6H20O30P8,0,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,metacyc.compound,metacycM,metanetx.chemical,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,False,True,True,True,True,False,True,True,True,4,"5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate",False,
m166[C_cy],D-fructose 6-phosphate_C6H11O9P,C_cy,C6H11O9P,0,True,"chebi,metanetx.chemical",False,False,True,True,False,False,False,False,True,True,11,D-fructose 6-phosphate,False,
m167[C_cy],"beta-D-fructose 2,6-bisphosphate_C6H10O12P2",C_cy,C6H10O12P2,-4,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,2,"beta-D-fructose 2,6-bisphosphate",False,
m168[C_cy],"6-O-phosphono-D-glucono-1,5-lactone_C6H11O9P",C_cy,C6H11O9P,0,False,,False,False,False,False,False,False,False,False,True,True,2,"6-O-phosphono-D-glucono-1,5-lactone",False,
m169[C_cy],6-phospho-D-gluconate_C6H13O10P,C_cy,C6H13O10P,-3,True,"bigg.metabolite,biggM,chebi,hmdb,inchi,inchikey,kegg.compound,keggC,metacyc.compound,metacycM,metanetx.chemical,reactome,reactomeM,sabiork.compound,sabiorkM,seed.compound,seedM,vmhM,vmhmetabolite",True,True,True,True,True,True,False,True,True,True,4,6-phospho-D-gluconate,False,
m170[C_cy],6-diphospho-1D-myo-inositol pentakisphosphate_C6H19O27P7,C_cy,C6H19O27P7,-13,True,"chebi,inchi,inchikey,metacyc.compound,metacycM,metanetx.chemical,seed.compound,seedM",False,False,True,True,False,True,False,True,True,True,2,6-diphospho-1D-myo-inositol pentakisphosphate,False,
