reaction_id,reaction_name,reaction_type,has_annotation,has_real_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,has_gpr,n_genes,gene_has_ec,gene_ec_codes,gene_has_uniprot,n_metabolites,met_mnxm_coverage,met_all_have_mnxm,compartments,is_blocked
R561,N-acetylglucosamine-6-phosphate synthase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,False,5,1.0,True,C_cy,False
R562,N-acteylglutamate synthase,metabolic,False,False,,False,False,False,False,False,False,True,2,True,2.3.1.1|2.3.1.35,True,5,1.0,True,C_mi,True
R563,N-formyl-L-kynurenine amidohydrolase,metabolic,True,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,True,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R564,NAD diphosphatase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.6.1.22,True,5,0.8,False,C_pe,True
R565,NAD kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,False,,True,5,1.0,True,C_cy,True
R566,NAD kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,False,,True,5,1.0,True,C_mi,True
R567,NAD nucleosidase nuclear,metabolic,False,False,,False,False,False,False,False,False,True,3,False,,True,5,1.0,True,C_nu,True
R568,NAD synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,6.3.5.1,True,9,1.0,True,C_cy,True
R569,NAD synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,6.3.5.1,True,9,1.0,True,C_nu,True
R570,"NADH dehydrogenase, cytosolic/mitochondrial",transport,True,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,True,28,True,7.1.1.2|1.6.99.3|1.6.5.9,True,5,1.0,True,"C_cy,C_mi",False
R571,NADH kinase,metabolic,True,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",False,True,True,True,False,False,True,2,False,,True,5,1.0,True,C_cy,True
R572,NADH kinase mitochondrial,metabolic,False,False,,False,False,False,False,False,False,True,3,False,,True,5,1.0,True,C_mi,True
R573,NADH:ubiquinone oxidoreductase,metabolic,True,True,"kegg.reaction,keggr,metanetx.reaction",False,True,True,False,False,False,True,1,True,1.6.5.9,True,5,1.0,True,C_mi,True
R574,NAPRtase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,6.3.4.21,True,5,1.0,True,C_cy,False
R575,NAPRtase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,6.3.4.21,True,5,1.0,True,C_mi,True
R576,nicotinamidase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.5.1.19,True,4,1.0,True,C_cy,True
R577,nicotinamide N-methyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.1.1.-,True,4,1.0,True,C_cy,True
R578,nicotinamide-nucleotide adenylyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,5,0.8,False,C_cy,True
R579,nicotinamide-nucleotide adenylyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,5,0.8,False,C_nu,True
R580,nicotinate-nucleotide adenylyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R581,nicotinate-nucleotide diphosphorylase (carboxylating),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,6,1.0,True,C_cy,False
R582,nicotinate-nucleotide diphosphorylase (carboxylating),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,6,1.0,True,C_mi,True
R583,nucleoside diphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R584,nucleoside diphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R585,nucleoside diphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R586,nucleoside diphosphatase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.6.1.42,True,5,1.0,True,C_go,False
R587,nucleoside diphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R588,nucleoside diphosphatase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R589,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R590,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R591,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R592,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R593,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R594,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R595,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R596,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,True
R597,nucleoside diphosphate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R598,nucleoside triphosphatase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R599,nucleoside triphosphatase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R600,nucleoside triphosphatase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R601,nucleoside triphosphatase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R602,"nucleoside-diphosphatase (GDP), Golgi",metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,3.6.1.42,True,5,1.0,True,C_go,True
R603,nucleoside-diphosphate kinase (ATP:UDP),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.4.6,True,4,1.0,True,C_cy,False
R604,O-acetylhomoserine (thiol)-lyase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R605,O-acetylhomoserine (thiol)-lyase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,5,1.0,True,C_cy,False
R606,O-succinylhomoserine lyase (L-cysteine),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,2,True,4.4.1.1|4.4.1.13,True,5,1.0,True,C_cy,True
R607,ornithine carbamoyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,2.1.3.3,True,5,1.0,True,C_cy,False
R608,ornithine decarboxylase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.1.1.17,True,4,1.0,True,C_cy,False
R609,ornithine transacetylase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.3.1.1|2.3.1.35,True,4,1.0,True,C_mi,False
R610,ornithine transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.6.1.13,True,4,1.0,True,C_cy,False
R611,orotate phosphoribosyltransferase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,2.4.2.10,True,4,1.0,True,C_cy,False
R612,orotidine-5'-phosphate decarboxylase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,False,0,False,,False,4,1.0,True,C_cy,False
R613,oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,3,True,1.8.1.4|2.3.1.61|1.2.4.2,True,4,1.0,True,C_mi,False
R614,oxoglutarate dehydrogenase (lipoamide),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,3,True,1.8.1.4|2.3.1.61|1.2.4.2,True,5,1.0,True,C_mi,False
R615,pantetheine-phosphate adenylyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,5,0.8,False,C_cy,True
R616,pantothenate kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,True,5,1.0,True,C_cy,True
R617,pantothenate synthase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,6.3.2.1,True,7,1.0,True,C_cy,False
R618,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R619,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R620,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R621,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R622,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R623,peroxisomal acyl-CoA thioesterase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,vmhr,vmhreaction",True,False,True,True,False,False,True,1,False,,True,5,1.0,True,C_pe,False
R624,phenylalanine transaminase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.6.1.57,True,4,1.0,True,C_cy,False
R625,phenylalanyl-tRNA synthetase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,2,True,6.1.1.20,True,6,1.0,True,C_cy,True
R626,phenylalanyl-tRNA synthetase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,6.1.1.20,True,6,0.8333,False,C_mi,True
R627,phenylpyruvate decarboxylase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,3,True,2.2.1.6,True,4,1.0,True,C_cy,True
R628,phopshoribosylaminoimidazole synthetase,metabolic,False,False,,False,False,False,False,False,False,True,1,False,,True,6,1.0,True,C_cy,False
R629,phosphatidylserine decarboxylase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,False,,False,4,1.0,True,C_mm,False
R630,phosphatidylserine decarboxylase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,4.1.1.65,True,4,1.0,True,C_gm,False
R631,phosphatidylserine decarboxylase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,4.1.1.65,True,4,1.0,True,C_vm,False
R632,phosphoacetylglucosamine mutase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,True,5.4.2.3,True,2,1.0,True,C_cy,False
R633,phosphoadenylyl-sulfate reductase (thioredoxin),metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,2,True,1.8.4.8,True,6,0.6667,False,C_cy,False
R634,phosphoenolpyruvate carboxykinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,4.1.1.49,True,5,1.0,True,C_cy,False
R635,phosphoethanolamine cytidyltransferase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.7.14,True,5,1.0,True,C_cy,True
R636,phosphofructokinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea",True,True,True,True,False,False,True,1,True,2.7.1.11,True,5,1.0,True,C_cy,False
R637,phosphofructokinase (s7p),metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,2.7.1.11,True,5,1.0,True,C_cy,False
R638,phosphoglucomutase,metabolic,True,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,True,True,False,False,False,True,1,True,5.4.2.2,True,2,1.0,True,C_cy,False
R639,phosphogluconate dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,1.1.1.44,True,5,1.0,True,C_cy,False
R640,phosphoglucosamine mutase,metabolic,True,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,True,1,True,5.4.2.3,True,2,1.0,True,C_cy,True
R641,phosphoglycerate dehydrogenase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,True,1.1.1.399|1.1.1.95,True,5,1.0,True,C_cy,False
R642,phosphoglycerate kinase,metabolic,True,True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,True,1,False,,False,4,1.0,True,C_cy,False
R643,phosphoglycerate mutase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,True,1,False,,False,2,1.0,True,C_cy,False
R644,phosphomannomutase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,True,1,True,5.4.2.8,True,2,1.0,True,C_cy,False
R645,phosphomethylpyrimidine kinase,metabolic,True,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",True,True,True,True,False,False,True,1,False,,True,4,0.75,False,C_cy,False
