gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,metacyc_reaction,in_model,missing_metabolites,equation
YALI1E28631g,4.4.1.5,MNXR130103,,,,no,MNXM167838|MNXM169072,1 MNXM167838@MNXD1 = 1 MNXM169072@MNXD1
YALI1E29319g,6.1.1.4,MNXR200419,,,RXN-23951,no,MNXM1563026|MNXM4024|MNXM90880,1 MNXM11@MNXD1 + 1 MNXM1563026@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM4024@MNXD1 + 1 MNXM90880@MNXD1
YALI1E29319g,6.1.1.4,MNXR185950,,,,no,MNXM90880,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1
YALI1E29319g,6.1.1.4,MNXR116020,,,LEUCINE--TRNA-LIGASE-RXN,no,MNXM8390|MNXM90880,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM8390@MNXD1
YALI1E29319g,6.1.1.4,MNXR145431,,,,no,MNXM739506|MNXM90880,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739506@MNXD1
YALI1E29319g,6.1.1.4,MNXR145432,,,,no,MNXM739507|MNXM90880,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739507@MNXD1
YALI1E29319g,6.1.1.4,MNXR145429,R_LEUTRSm,,,yes,,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739505@MNXD1
YALI1E29319g,6.1.1.4,MNXR145430,,R03657,,no,MNXM739504|MNXM90880,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739504@MNXD1
YALI1E29319g,6.1.1.4,MNXR165482,,,,no,MNXM1091234|MNXM739505,1 MNXM1091234@MNXD1 + 1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739505@MNXD1
YALI1E17214g,1.1.1.37,MNXR129395,,,,no,MNXM166119|MNXM166120,1 MNXM1107192@MNXD1 + 1 MNXM166119@MNXD1 = 1 MNXM166120@MNXD1 + 1 MNXM46@MNXD1
YALI1E17214g,1.1.1.37,MNXR107859,,R02969,HYDROXYMALONATE-DEHYDROGENASE-RXN,no,MNXM1|MNXM2147|MNXM2238|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM2147@MNXD1 = 1 MNXM2238@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR191188,R_RE2292C,,RXN-16245,no,MNXM1|MNXM1106763|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM404@MNXD1 = 1 MNXM1106763@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR129599,,,,no,MNXM163867|MNXM163868,1 MNXM1107192@MNXD1 + 1 MNXM163867@MNXD1 = 1 MNXM163868@MNXD1 + 1 MNXM46@MNXD1
YALI1E17214g,1.1.1.37,MNXR94842,R_HMR_6782,R03337,HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN,no,MNXM1|MNXM8|MNXM988,1 MNXM10@MNXD1 + 1 MNXM153@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM988@MNXD1
YALI1E17214g,1.1.1.37,MNXR129412,,,,no,MNXM507495,1 MNXM1103300@MNXD1 + 1 MNXM1107192@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM507495@MNXD1
YALI1E17214g,1.1.1.37,MNXR129401,,,,no,MNXM727847|MNXM728473,1 MNXM1107192@MNXD1 + 1 MNXM728473@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM727847@MNXD1
YALI1E17214g,1.1.1.37,MNXR144304,,,,no,MNXM1|MNXM507495|MNXM588097,1 MNXM1107192@MNXD1 + 1 MNXM588097@MNXD1 = 3 MNXM1@MNXD1 + 1 MNXM46@MNXD1 + 1 MNXM507495@MNXD1
YALI1E17214g,1.1.1.37,MNXR133959,,,RXN-23715,no,MNXM1|MNXM1608|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1 = 1 MNXM1608@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR110837,,R07136,R230-RXN,no,MNXM1|MNXM530|MNXM594|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM594@MNXD1 = 1 MNXM530@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR129407,,,,no,MNXM1102098|MNXM162778,1 MNXM1102098@MNXD1 + 1 MNXM1107192@MNXD1 = 1 MNXM162778@MNXD1 + 1 MNXM46@MNXD1
YALI1E17214g,1.1.1.37,MNXR101439,R_MDHp,R00342,MALATE-DEH-RXN,yes,,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1 = 1 MNXM1107192@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR172850,,,,no,MNXM1|MNXM726663|MNXM730221|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM730221@MNXD1 = 1 MNXM726663@MNXD1 + 1 MNXM8@MNXD1
YALI1E17214g,1.1.1.37,MNXR101444,R_MDHy,R00343,MALATE-DEHYDROGENASE-NADP+-RXN,no,MNXM1,1 MNXM1107192@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1 + 1 MNXM738702@MNXD1
YALI1E22303g,1.1.1.38,MNXR101446,R_ME1m,R00214,RXN-19748,no,MNXM13|MNXM8,1 MNXM10@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1107192@MNXD1 + 1 MNXM8@MNXD1
YALI1E22303g,1.1.1.38,MNXR101443,R_ME_x,R00216,MALIC-NADP-RXN,yes,,1 MNXM1107192@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM738702@MNXD1
YALI1E22303g,1.1.1.38,MNXR102097,R_OAADCm,R00217,OXALODECARB-RXN,no,MNXM1|MNXM13,1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1
YALI1M00056g,7.1.1.2,MNXR116078,,,NADH-DEHYDROG-A-RXN,no,MNXM01|MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
YALI1M00056g,7.1.1.2,MNXR193112,,,RXN-21415,no,MNXM01|MNXM1|MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
YALI1M00064g,7.1.1.2,MNXR116078,,,NADH-DEHYDROG-A-RXN,no,MNXM01|MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
YALI1M00064g,7.1.1.2,MNXR193112,,,RXN-21415,no,MNXM01|MNXM1|MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
YALI1M00296g,7.1.1.2,MNXR116078,,,NADH-DEHYDROG-A-RXN,no,MNXM01|MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
YALI1M00296g,7.1.1.2,MNXR193112,,,RXN-21415,no,MNXM01|MNXM1|MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
YALI1M00335g,7.1.1.2,MNXR116078,,,NADH-DEHYDROG-A-RXN,no,MNXM01|MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
YALI1M00335g,7.1.1.2,MNXR193112,,,RXN-21415,no,MNXM01|MNXM1|MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
YALI1M00458g,7.1.1.2,MNXR116078,,,NADH-DEHYDROG-A-RXN,no,MNXM01|MNXM731778|MNXM732273|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM731778@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM732273@MNXD1 + 1 MNXM8@MNXD1
YALI1M00458g,7.1.1.2,MNXR193112,,,RXN-21415,no,MNXM01|MNXM1|MNXM12234|MNXM1368730|MNXM8,4 MNXM01@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1368730@MNXD1 + 1 MNXM1@MNXD1 = 4 MNXM01@MNXD2 + 1 MNXM12234@MNXD1 + 1 MNXM8@MNXD1
YALI1A22129g,3.5.1.19,MNXR149441,,,,no,MNXM729302|MNXM739620|MNXM94421|WATER,1 MNXM729302@MNXD1 + 1 MNXM739620@MNXD1 = 1 MNXM94421@MNXD1 + 1 WATER@MNXD1
YALI1A22129g,3.5.1.19,MNXR101977,R_NNAMrm,R01268,NICOTINAMID-RXN,yes,,1 MNXM216@MNXD1 + 1 WATER@MNXD1 = 1 MNXM274@MNXD1 + 1 MNXM729302@MNXD1
YALI1E39693g,1.2.4.2,MNXR145847,R_OXOADLR,,,no,MNXM1024|MNXM13|MNXM263|MNXM740468,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740468@MNXD1
YALI1E39693g,1.2.4.2,MNXR105310,r0163,R00621,,no,MNXM1|MNXM13|MNXM256|MNXM3480,1 MNXM1368744@MNXD1 + 5 MNXM1@MNXD1 + 1 MNXM256@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM3480@MNXD1
YALI1E39693g,1.2.4.2,MNXR115229,,,2OXOGLUTDECARB-RXN,no,MNXM1|MNXM12553|MNXM13|MNXM727567,1 MNXM12553@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727567@MNXD1
YALI1E39693g,1.2.4.2,MNXR146792,r0620,,,no,MNXM1|MNXM1024|MNXM256|MNXM3480,1 MNXM1024@MNXD1 + 1 MNXM3480@MNXD1 = 3 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM735015@MNXD1
YALI1E39693g,1.2.4.2,MNXR133735,,,,no,MNXM13|MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1106093@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
YALI1E39693g,1.2.4.2,MNXR190426,R_ODH2E,R01933,2-KETO-ADIPATE-DEHYDROG-RXN,no,MNXM1104451|MNXM13|MNXM263|MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104451@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM263@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
YALI1E39693g,1.2.4.2,MNXR152936,r0384,,,no,MNXM1|MNXM1024|MNXM13,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735015@MNXD1
YALI1E39693g,1.2.4.2,MNXR178366,,,,no,MNXM13|MNXM683023|MNXM683024,1 MNXM1368744@MNXD1 + 1 MNXM683023@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM683024@MNXD1
YALI1E39693g,1.2.4.2,MNXR194755,,,,no,MNXM13|MNXM3706|MNXM4271,1 MNXM1368744@MNXD1 + 1 MNXM4271@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM172@MNXD1 + 1 MNXM3706@MNXD1
YALI1E39693g,1.2.4.2,MNXR145850,,,,no,MNXM1024|MNXM13|MNXM263|MNXM740466,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740466@MNXD1
YALI1E39693g,1.2.4.2,MNXR165515,,,,no,MNXM1090136|MNXM13|MNXM1563526,1 MNXM1090136@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM1563526@MNXD1
YALI1E39693g,1.2.4.2,MNXR179708,,,,no,MNXM256|MNXM3480|MNXM738207|MNXM741255,1 MNXM256@MNXD1 + 1 MNXM738207@MNXD1 = 1 MNXM3480@MNXD1 + 1 MNXM741255@MNXD1
YALI1E39693g,1.2.4.2,MNXR145849,,,,no,MNXM1024|MNXM13|MNXM263|MNXM740469,1 MNXM1024@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740469@MNXD1
YALI1E39693g,1.2.4.2,MNXR145848,r0451,,,no,MNXM1|MNXM1024|MNXM13|MNXM263|MNXM740467,1 MNXM1024@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740467@MNXD1
YALI1E39693g,1.2.4.2,MNXR108089,,R03316,,no,MNXM256|MNXM3480|MNXM738208|MNXM741250,1 MNXM256@MNXD1 + 1 MNXM738208@MNXD1 = 1 MNXM3480@MNXD1 + 1 MNXM741250@MNXD1
YALI1E39693g,1.2.4.2,MNXR133738,,,,no,MNXM1021|MNXM13|MNXM263|MNXM729731|MNXM729733|WATER,1 MNXM1021@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM729733@MNXD1 = 1 MNXM263@MNXD1 + 1 MNXM729731@MNXD1 + 1 WATER@MNXD1
YALI1E39693g,1.2.4.2,MNXR188625,R_PDHm,R00209,PYRUVDEH-RXN,no,MNXM13|MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104266@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM23@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
YALI1E39693g,1.2.4.2,MNXR190634,R_AKGDm,R08549,2OXOGLUTARATEDEH-RXN,no,MNXM13|MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104774@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
YALI1E39693g,1.2.4.2,MNXR152935,R_AKGDam,,,yes,,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735018@MNXD1
YALI1E39693g,1.2.4.2,MNXR152937,,,,no,MNXM1|MNXM1024|MNXM13|MNXM735017,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735017@MNXD1
YALI1E39693g,1.2.4.2,MNXR133736,,,,no,MNXM13|MNXM729731|MNXM729733|WATER,1 MNXM1368744@MNXD1 + 1 MNXM729731@MNXD1 + 1 WATER@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM25@MNXD1 + 1 MNXM729733@MNXD1
YALI1E39693g,1.2.4.2,MNXR133737,,,,no,MNXM10065|MNXM13|MNXM276|MNXM727276|MNXM8,1 MNXM10065@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM276@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
YALI1E39693g,1.2.4.2,MNXR106444,,R00265,OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN,no,MNXM13|MNXM727276,1 MNXM1104774@MNXD1 + 1 MNXM13@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM727276@MNXD1
YALI1E39693g,1.2.4.2,MNXR146793,,,,no,MNXM1|MNXM1024|MNXM256|MNXM3480|MNXM735017,1 MNXM1024@MNXD1 + 1 MNXM3480@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM735017@MNXD1
YALI1E39693g,1.2.4.2,MNXR107130,,R01700,,no,MNXM13|MNXM738208|MNXM741250,1 MNXM1368744@MNXD1 + 1 MNXM741250@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM738208@MNXD1
YALI1E39693g,1.2.4.2,MNXR174225,,,,no,MNXM12553|MNXM13|MNXM727569,1 MNXM12553@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM727569@MNXD1
YALI1E27144g,6.1.1.20,MNXR116123,,,PHENYLALANINE--TRNA-LIGASE-RXN,no,MNXM162944|MNXM90753,1 MNXM11@MNXD1 + 1 MNXM162944@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR166021,,,,no,MNXM1091278|MNXM741195,1 MNXM1091278@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741195@MNXD1
YALI1E27144g,6.1.1.20,MNXR200425,,,RXN-23957,no,MNXM1563153|MNXM90753,1 MNXM11@MNXD1 + 1 MNXM1563153@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM76@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR146001,,,,no,MNXM741197|MNXM90753,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741197@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR145999,,R03660,,no,MNXM741194|MNXM90753,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741194@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR187663,,,,no,MNXM90753,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR146000,,,,no,MNXM741196|MNXM90753,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741196@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E27144g,6.1.1.20,MNXR145998,R_PHETRSm,,,yes,,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741195@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
YALI1E07506g,2.7.4.2,MNXR146087,R_PMEVKx,R03245,PHOSPHOMEVALONATE-KINASE-RXN,yes,,1 MNXM3@MNXD1 + 1 MNXM738283@MNXD1 = 1 MNXM40333@MNXD1 + 1 MNXM733934@MNXD1
YALI1E39221g,6.3.2.6,MNXR192577,,,,no,MNXM1|MNXM1104647|MNXM1364495|MNXM737371,1 MNXM1104647@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364495@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM737371@MNXD1
YALI1E39221g,6.3.2.6,MNXR192576,R_PRASCSi,R04591,SAICARSYN-RXN,no,MNXM1|MNXM1104647|MNXM737371,1 MNXM1104647@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364497@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM737371@MNXD1
YALI1E38308g,2.7.6.1,MNXR189826,R_RPDPK,R01049,,yes,,1 MNXM1104453@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1363910@MNXD1 + 1 MNXM3@MNXD1
YALI1E38308g,2.7.6.1,MNXR144417,,,,no,MNXM1|MNXM1104453|MNXM1363911,1 MNXM1101474@MNXD1 + 1 MNXM1363911@MNXD1 = 1 MNXM1104453@MNXD1 + 1 MNXM1104823@MNXD1 + 1 MNXM1@MNXD1
YALI1E38308g,2.7.6.1,MNXR144416,,,,no,MNXM1|MNXM1104453|MNXM1363911,1 MNXM1103302@MNXD1 + 1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103718@MNXD1 + 1 MNXM1363911@MNXD1
YALI1E38308g,2.7.6.1,MNXR146142,,,PRPPSYN-RXN,no,MNXM1|MNXM1104453|MNXM1363911,1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1363911@MNXD1 + 1 MNXM3@MNXD1
YALI1E38308g,2.7.6.1,MNXR152578,,,,no,MNXM1|MNXM1104453|MNXM1363911,1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM432@MNXD1 = 1 MNXM1363911@MNXD1 + 1 MNXM286@MNXD1
YALI1E38308g,2.7.6.1,MNXR144415,,,,no,MNXM1|MNXM1104453|MNXM1363911,1 MNXM1101285@MNXD1 + 1 MNXM1104453@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103553@MNXD1 + 1 MNXM1363911@MNXD1
YALI1E33285g,4.1.2.27,MNXR146152,R_PSPHPL,,RXN-13729,yes,,1 MNXM1104415@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM35167@MNXD1
YALI1E33285g,4.1.2.27,MNXR198559,r0786,,,no,MNXM1104091|MNXM1371121|MNXM187,1 MNXM1104091@MNXD1 = 1 MNXM1371121@MNXD1 + 1 MNXM187@MNXD1
YALI1E33285g,4.1.2.27,MNXR134666,,,,no,MNXM1104091|MNXM187,1 MNXM1104091@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM528@MNXD1
YALI1E33285g,4.1.2.27,MNXR188844,SPHPL,R02464,SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN,no,MNXM187,1 MNXM1103529@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM528@MNXD1
YALI1E33285g,4.1.2.27,MNXR198560,,R06516,RXN3DJ-11230,no,MNXM1104091|MNXM1371120|MNXM187,1 MNXM1104091@MNXD1 = 1 MNXM1371120@MNXD1 + 1 MNXM187@MNXD1
YALI1E33285g,4.1.2.27,MNXR146425,,,,no,MNXM1104091|MNXM187|MNXM728264,1 MNXM1104091@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM728264@MNXD1
YALI1E40076g,2.7.11.1,MNXR132296,,,,no,MNXM167121|MNXM167122,1 MNXM167121@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167122@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132283,,,,no,MNXM167111|MNXM167116,1 MNXM167111@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167116@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132300,,,,no,MNXM167095|MNXM167096,1 MNXM167095@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167096@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR187848,,,,no,MNXM1|MNXM1091368|MNXM1091480,1 MNXM1091368@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1091480@MNXD1 + 1 MNXM3@MNXD1
YALI1E40076g,2.7.11.1,MNXR146864,,R00162,,no,MNXM3278|MNXM733321,1 MNXM3278@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM733321@MNXD1
YALI1E40076g,2.7.11.1,MNXR132294,,,,no,MNXM167101|MNXM167102,1 MNXM167101@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167102@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR131643,,,,no,MNXM167745|MNXM168888,1 MNXM167745@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM168888@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132240,,,,no,MNXM167874|MNXM168893,1 MNXM167874@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM168893@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132285,,,,no,MNXM167110|MNXM167115,1 MNXM167110@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167115@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132298,,,,no,MNXM167087|MNXM167088,1 MNXM167087@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167088@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132302,,,,no,MNXM167089|MNXM167090,1 MNXM167089@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167090@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR132426,,,,no,MNXM167398|MNXM167399,1 MNXM167398@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM167399@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR172090,,,,no,MNXM1099628|MNXM1099629,1 MNXM1099628@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1099629@MNXD1 + 1 MNXM3@MNXD1
YALI1E40076g,2.7.11.1,MNXR172425,,,,no,MNXM1099900|MNXM1099901,1 MNXM1099900@MNXD1 = 1 MNXM1099901@MNXD1 + 1 MNXM9@MNXD1
YALI1E40076g,2.7.11.1,MNXR172239,,,,no,MNXM1099714|MNXM1099716,1 MNXM1099714@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1099716@MNXD1 + 1 MNXM40333@MNXD1
YALI1E40076g,2.7.11.1,MNXR173009,,,,no,MNXM1|MNXM819709|MNXM819807,1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM819709@MNXD1 = 1 MNXM40333@MNXD1 + 1 MNXM819807@MNXD1
